Date,Maximum,Minimum,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth,Year,Month,Day
2022-01-18,29.444444444444443,23.88888888888889,26.666666666666668,-0.6,0,15,7.365999999999999,0,0.0,2022,1,18
2022-01-19,29.444444444444443,23.333333333333332,26.38888888888889,-1.0,0,15,9.906,0,0.0,2022,1,19
2022-01-20,28.88888888888889,23.333333333333332,26.11111111111111,-1.5,0,14,11.684,0,0.0,2022,1,20
2022-01-21,28.88888888888889,23.333333333333332,26.11111111111111,-1.5,0,14,0.254,0,0.0,2022,1,21
2022-01-22,28.333333333333332,23.88888888888889,26.11111111111111,-1.5,0,14,15.748,0,0.0,2022,1,22
2022-01-23,27.22222222222222,23.333333333333332,25.27777777777778,-3.0,0,13,28.448,0,0.0,2022,1,23
2022-01-24,28.88888888888889,23.88888888888889,26.38888888888889,-0.9,0,15,7.874,0,0.0,2022,1,24
2022-01-25,29.444444444444443,23.333333333333332,26.38888888888889,-0.9,0,15,5.842,0,0.0,2022,1,25
2022-01-26,29.444444444444443,25.0,27.22222222222222,0.6,0,16,1.27,0,0.0,2022,1,26
2022-01-27,30.0,23.88888888888889,26.944444444444443,-0.4,0,16,0.0,0,0.0,2022,1,27
2022-01-28,30.0,23.88888888888889,26.944444444444443,-0.1,0,16,0.254,0,0.0,2022,1,28
2022-01-29,30.0,23.88888888888889,26.944444444444443,0.1,0,16,0.0,0,0.0,2022,1,29
2022-01-30,30.0,23.88888888888889,26.944444444444443,0.1,0,16,0.0,0,0.0,2022,1,30
2022-01-31,29.444444444444443,23.88888888888889,26.666666666666668,-0.4,0,15,7.365999999999999,0,0.0,2022,1,31
2022-02-01,30.0,22.22222222222222,26.11111111111111,-1.4,0,14,0.0,0,0.0,2022,2,1
2022-02-02,30.0,23.333333333333332,26.666666666666668,-0.4,0,15,4.064,0,0.0,2022,2,2
2022-02-03,30.0,24.444444444444443,27.22222222222222,0.6,0,16,0.7619999999999999,0,0.0,2022,2,3
2022-02-04,30.555555555555557,25.555555555555557,28.055555555555557,2.1,0,18,0.0,0,0.0,2022,2,4
2022-02-05,30.0,23.333333333333332,26.666666666666668,-0.4,0,15,0.0,0,0.0,2022,2,5
2022-02-06,29.444444444444443,24.444444444444443,26.944444444444443,0.1,0,16,0.508,0,0.0,2022,2,6
2022-02-07,30.0,23.88888888888889,26.944444444444443,0.1,0,16,2.032,0,0.0,2022,2,7
2022-02-08,30.0,24.444444444444443,27.22222222222222,0.6,0,16,1.27,0,0.0,2022,2,8
2022-02-09,29.444444444444443,23.333333333333332,26.38888888888889,-0.9,0,15,6.095999999999999,0,0.0,2022,2,9
2022-02-10,29.444444444444443,23.88888888888889,26.666666666666668,-0.4,0,15,0.0,0,0.0,2022,2,10
2022-02-11,29.444444444444443,22.77777777777778,26.11111111111111,-1.4,0,14,0.508,0,0.0,2022,2,11
2022-02-12,30.0,22.77777777777778,26.38888888888889,-0.9,0,15,0.0,0,0.0,2022,2,12
2022-02-13,29.444444444444443,23.333333333333332,26.38888888888889,-1.0,0,15,0.0,0,0.0,2022,2,13
2022-02-14,29.444444444444443,23.333333333333332,26.38888888888889,-1.0,0,15,0.7619999999999999,0,0.0,2022,2,14
2022-02-15,29.444444444444443,22.77777777777778,26.11111111111111,-1.5,0,14,0.0,0,0.0,2022,2,15
2022-02-16,30.0,23.88888888888889,26.944444444444443,0.0,0,16,0.0,0,0.0,2022,2,16
2022-02-17,29.444444444444443,25.0,27.22222222222222,0.5,0,16,0.7619999999999999,0,0.0,2022,2,17
2022-02-18,30.555555555555557,24.444444444444443,27.5,1.0,0,17,1.016,0,0.0,2022,2,18
2022-02-19,29.444444444444443,25.0,27.22222222222222,0.5,0,16,0.508,0,0.0,2022,2,19
2022-02-20,30.0,24.444444444444443,27.22222222222222,0.4,0,16,0.0,0,0.0,2022,2,20
2022-02-21,31.666666666666668,23.333333333333332,27.5,0.9,0,17,0.0,0,0.0,2022,2,21
2022-02-22,30.0,24.444444444444443,27.22222222222222,0.4,0,16,0.7619999999999999,0,0.0,2022,2,22
2022-02-23,30.555555555555557,24.444444444444443,27.5,0.9,0,17,0.508,0,0.0,2022,2,23
2022-02-24,30.555555555555557,24.444444444444443,27.5,0.9,0,17,2.032,0,0.0,2022,2,24
2022-02-25,30.555555555555557,24.444444444444443,27.5,0.8,0,17,0.254,0,0.0,2022,2,25
2022-02-26,28.88888888888889,25.0,26.944444444444443,-0.2,0,16,7.365999999999999,0,0.0,2022,2,26
2022-02-27,30.555555555555557,25.0,27.77777777777778,1.3,0,17,0.0,0,0.0,2022,2,27
2022-02-28,30.555555555555557,25.0,27.77777777777778,1.3,0,17,0.7619999999999999,0,0.0,2022,2,28
2022-03-01,30.0,25.0,27.5,0.8,0,17,7.619999999999999,0,0.0,2022,3,1
2022-03-02,30.555555555555557,24.444444444444443,27.5,0.7,0,17,1.778,0,0.0,2022,3,2
2022-03-03,30.0,24.444444444444443,27.22222222222222,0.2,0,16,1.778,0,0.0,2022,3,3
2022-03-04,30.0,25.0,27.5,0.7,0,17,0.508,0,0.0,2022,3,4
2022-03-05,30.555555555555557,25.555555555555557,28.055555555555557,1.6,0,18,0.0,0,0.0,2022,3,5
2022-03-06,30.0,25.555555555555557,27.77777777777778,1.1,0,17,0.0,0,0.0,2022,3,6
2022-03-07,30.0,25.0,27.5,0.6,0,17,0.0,0,0.0,2022,3,7
2022-03-08,30.0,23.333333333333332,26.666666666666668,-0.5,0,15,0.0,0,0.0,2022,3,8
2022-03-09,31.11111111111111,23.88888888888889,27.5,0.5,0,17,0.0,0,0.0,2022,3,9
2022-03-10,30.555555555555557,23.88888888888889,27.22222222222222,0.0,0,16,0.0,0,0.0,2022,3,10
2022-03-11,31.11111111111111,23.333333333333332,27.22222222222222,0.0,0,16,0.0,0,0.0,2022,3,11
2022-03-12,30.555555555555557,25.0,27.77777777777778,0.9,0,17,1.778,0,0.0,2022,3,12
2022-03-13,31.11111111111111,25.0,28.055555555555557,1.9,0,18,0.0,0,0.0,2022,3,13
2022-03-14,30.0,25.0,27.5,-0.1,0,17,2.2859999999999996,0,0.0,2022,3,14
2022-03-15,30.555555555555557,25.0,27.77777777777778,0.8,0,17,0.0,0,0.0,2022,3,15
2022-03-16,31.11111111111111,25.555555555555557,28.333333333333332,1.8,0,18,0.508,0,0.0,2022,3,16
2022-03-17,31.11111111111111,25.555555555555557,28.333333333333332,1.2,0,18,0.508,0,0.0,2022,3,17
2022-03-18,31.11111111111111,25.0,28.055555555555557,0.2,0,17,2.2859999999999996,0,0.0,2022,3,18
2022-03-19,31.11111111111111,24.444444444444443,27.77777777777778,0.7,0,17,2.2859999999999996,0,0.0,2022,3,19
2022-03-20,31.11111111111111,24.444444444444443,27.77777777777778,0.6,0,17,3.556,0,0.0,2022,3,20
2022-03-21,31.11111111111111,25.555555555555557,28.333333333333332,1.6,0,18,0.0,0,0.0,2022,3,21
2022-03-22,30.555555555555557,26.11111111111111,28.333333333333332,1.5,0,18,0.0,0,0.0,2022,3,22
2022-03-23,30.555555555555557,25.555555555555557,28.055555555555557,1.0,0,18,0.0,0,0.0,2022,3,23
2022-03-24,30.555555555555557,25.0,27.77777777777778,0.5,0,17,0.0,0,0.0,2022,3,24
2022-03-25,30.555555555555557,23.333333333333332,26.944444444444443,-1.1,0,16,0.7619999999999999,0,0.0,2022,3,25
2022-03-26,30.0,23.88888888888889,26.944444444444443,-1.1,0,16,4.064,0,0.0,2022,3,26
2022-03-27,30.0,25.555555555555557,27.77777777777778,0.8,0,17,0.7619999999999999,0,0.0,2022,3,27
2022-03-28,30.555555555555557,25.0,27.77777777777778,0.3,0,17,2.2859999999999996,0,0.0,2022,3,28
2022-03-29,31.11111111111111,23.88888888888889,27.5,-0.3,0,17,14.224,0,0.0,2022,3,29
2022-03-30,30.0,24.444444444444443,27.22222222222222,-0.8,0,16,2.2859999999999996,0,0.0,2022,3,30
2022-03-31,30.555555555555557,23.333333333333332,26.944444444444443,-1.4,0,16,8.636000000000001,0,0.0,2022,3,31
2022-04-01,30.0,23.88888888888889,26.944444444444443,-2.0,0,16,4.3180000000000005,0,0.0,2022,4,1
2022-04-02,28.88888888888889,24.444444444444443,26.666666666666668,-1.4,0,15,16.256,0,0.0,2022,4,2
2022-04-03,30.555555555555557,25.555555555555557,28.055555555555557,0.5,0,18,1.778,0,0.0,2022,4,3
2022-04-04,29.444444444444443,25.555555555555557,27.5,-0.6,0,17,1.016,0,0.0,2022,4,4
2022-04-05,30.555555555555557,26.11111111111111,28.333333333333332,0.9,0,18,0.0,0,0.0,2022,4,5
2022-04-06,30.555555555555557,25.555555555555557,28.055555555555557,0.4,0,18,1.778,0,0.0,2022,4,6
2022-04-07,30.0,22.77777777777778,26.38888888888889,-2.7,0,15,2.794,0,0.0,2022,4,7
2022-04-08,30.0,26.11111111111111,28.055555555555557,0.3,0,18,0.0,0,0.0,2022,4,8
2022-04-09,28.333333333333332,25.555555555555557,26.944444444444443,-1.6,0,16,5.842,0,0.0,2022,4,9
2022-04-10,28.88888888888889,23.333333333333332,26.11111111111111,-3.3,0,14,5.842,0,0.0,2022,4,10
2022-04-11,30.0,24.444444444444443,27.22222222222222,-1.4,0,16,12.191999999999998,0,0.0,2022,4,11
2022-04-12,30.555555555555557,22.22222222222222,26.38888888888889,-2.9,0,15,17.779999999999998,0,0.0,2022,4,12
2022-04-13,29.444444444444443,23.88888888888889,26.666666666666668,-2.4,0,15,0.508,0,0.0,2022,4,13
2022-04-14,30.0,26.11111111111111,28.055555555555557,0.0,0,18,0.0,0,0.0,2022,4,14
2022-04-15,30.555555555555557,26.11111111111111,28.333333333333332,0.5,0,18,0.0,0,0.0,2022,4,15
2022-04-16,30.0,25.555555555555557,27.77777777777778,-1.1,0,17,0.254,0,0.0,2022,4,16
2022-04-17,30.0,23.88888888888889,26.944444444444443,-1.1,0,16,0.7619999999999999,0,0.0,2022,4,17
2022-04-18,28.88888888888889,23.88888888888889,26.38888888888889,-3.1,0,15,24.13,0,0.0,2022,4,18
2022-04-19,30.0,25.0,27.5,-1.2,0,17,0.508,0,0.0,2022,4,19
2022-04-20,30.555555555555557,25.0,27.77777777777778,-0.7,0,17,1.27,0,0.0,2022,4,20
2022-04-21,30.555555555555557,25.0,27.77777777777778,-0.7,0,17,0.0,0,0.0,2022,4,21
2022-04-22,30.555555555555557,25.0,27.77777777777778,-0.8,0,17,5.08,0,0.0,2022,4,22
2022-04-23,30.555555555555557,25.555555555555557,28.055555555555557,-0.3,0,18,3.302,0,0.0,2022,4,23
2022-04-24,30.555555555555557,25.0,27.77777777777778,-0.8,0,17,3.302,0,0.0,2022,4,24
2022-04-25,28.333333333333332,24.444444444444443,26.38888888888889,-3.3,0,15,5.334,0,0.0,2022,4,25
2022-04-26,30.0,23.88888888888889,26.944444444444443,-2.4,0,16,3.0479999999999996,0,0.0,2022,4,26
2022-04-27,30.0,25.0,27.5,-1.4,0,17,2.032,0,0.0,2022,4,27
2022-04-28,31.11111111111111,25.0,28.055555555555557,0.6,0,18,0.254,0,0.0,2022,4,28
2022-04-29,30.0,26.11111111111111,28.055555555555557,-0.4,0,18,1.016,0,0.0,2022,4,29
2022-04-30,30.555555555555557,24.444444444444443,27.5,-1.4,0,17,0.0,0,0.0,2022,4,30
2022-05-01,30.555555555555557,23.88888888888889,27.22222222222222,-2.0,0,16,0.254,0,0.0,2022,5,1
2022-05-02,30.555555555555557,26.11111111111111,28.333333333333332,0.0,0,18,0.0,0,0.0,2022,5,2
2022-05-03,31.11111111111111,25.555555555555557,28.333333333333332,0.0,0,18,0.508,0,0.0,2022,5,3
2022-05-04,30.0,26.11111111111111,28.055555555555557,-0.5,0,18,0.508,0,0.0,2022,5,4
2022-05-05,30.555555555555557,25.0,27.77777777777778,-1.0,0,17,3.302,0,0.0,2022,5,5
2022-05-06,31.11111111111111,25.0,28.055555555555557,-0.6,0,18,0.7619999999999999,0,0.0,2022,5,6
2022-05-07,30.555555555555557,25.555555555555557,28.055555555555557,-0.6,0,18,2.032,0,0.0,2022,5,7
2022-05-08,30.555555555555557,26.11111111111111,28.333333333333332,-0.1,0,18,0.254,0,0.0,2022,5,8
2022-05-09,30.0,23.88888888888889,26.944444444444443,-2.6,0,16,1.778,0,0.0,2022,5,9
2022-05-10,31.666666666666668,26.11111111111111,28.88888888888889,0.9,0,19,0.0,0,0.0,2022,5,10
2022-05-11,31.11111111111111,25.555555555555557,28.333333333333332,-0.1,0,18,0.7619999999999999,0,0.0,2022,5,11
2022-05-12,30.555555555555557,25.0,27.77777777777778,-1.1,0,17,3.302,0,0.0,2022,5,12
2022-05-13,31.11111111111111,25.0,28.055555555555557,-0.7,0,18,0.254,0,0.0,2022,5,13
2022-05-14,31.666666666666668,25.0,28.333333333333332,-1.2,0,18,0.0,0,0.0,2022,5,14
2022-05-15,31.11111111111111,24.444444444444443,27.77777777777778,-0.2,0,17,0.254,0,0.0,2022,5,15
2022-05-16,31.666666666666668,24.444444444444443,28.055555555555557,-0.7,0,18,0.0,0,0.0,2022,5,16
2022-05-17,31.11111111111111,26.666666666666668,28.88888888888889,0.8,0,19,0.0,0,0.0,2022,5,17
2022-05-18,31.666666666666668,24.444444444444443,28.055555555555557,-0.7,0,18,2.2859999999999996,0,0.0,2022,5,18
2022-05-19,31.11111111111111,25.555555555555557,28.333333333333332,-0.2,0,18,0.254,0,0.0,2022,5,19
2022-05-20,30.555555555555557,23.88888888888889,27.22222222222222,-2.3,0,16,5.588,0,0.0,2022,5,20
2022-05-21,30.555555555555557,25.0,27.77777777777778,-1.3,0,17,3.556,0,0.0,2022,5,21
2022-05-22,30.555555555555557,25.0,27.77777777777778,-1.8,0,17,7.112,0,0.0,2022,5,22
2022-05-23,31.11111111111111,23.88888888888889,27.5,-1.8,0,17,1.5239999999999998,0,0.0,2022,5,23
2022-05-24,31.11111111111111,26.11111111111111,28.61111111111111,0.2,0,19,0.0,0,0.0,2022,5,24
2022-05-25,31.666666666666668,26.666666666666668,29.166666666666668,1.2,0,20,0.254,0,0.0,2022,5,25
2022-05-26,31.666666666666668,25.555555555555557,28.61111111111111,0.1,0,19,1.016,0,0.0,2022,5,26
2022-05-27,31.11111111111111,24.444444444444443,27.77777777777778,-1.4,0,17,3.556,0,0.0,2022,5,27
2022-05-28,31.11111111111111,25.555555555555557,28.333333333333332,-0.4,0,18,0.508,0,0.0,2022,5,28
2022-05-29,31.666666666666668,26.11111111111111,28.88888888888889,0.6,0,19,0.508,0,0.0,2022,5,29
2022-05-30,31.11111111111111,23.88888888888889,27.5,-1.9,0,17,16.764,0,0.0,2022,5,30
2022-05-31,31.11111111111111,24.444444444444443,27.77777777777778,-1.4,0,17,2.794,0,0.0,2022,5,31
2022-06-01,31.11111111111111,25.0,28.055555555555557,-0.9,0,18,1.5239999999999998,0,0.0,2022,6,1
2022-06-02,31.11111111111111,24.444444444444443,27.77777777777778,-1.4,0,17,0.0,0,0.0,2022,6,2
2022-06-03,30.555555555555557,24.444444444444443,27.5,-1.0,0,17,1.27,0,0.0,2022,6,3
2022-06-04,31.11111111111111,24.444444444444443,27.77777777777778,-1.5,0,17,0.0,0,0.0,2022,6,4
2022-06-05,31.11111111111111,25.555555555555557,28.333333333333332,-0.5,0,19,0.0,0,0.0,2022,6,5
2022-06-06,31.666666666666668,25.555555555555557,28.61111111111111,0.0,0,19,0.0,0,0.0,2022,6,6
2022-06-07,31.666666666666668,23.88888888888889,27.77777777777778,-1.5,0,17,0.0,0,0.0,2022,6,7
2022-06-08,31.666666666666668,25.0,28.333333333333332,-0.5,0,18,6.095999999999999,0,0.0,2022,6,8
2022-06-09,31.666666666666668,25.555555555555557,28.61111111111111,0.0,0,19,0.7619999999999999,0,0.0,2022,6,9
2022-06-10,31.666666666666668,25.0,28.333333333333332,-0.5,0,18,2.54,0,0.0,2022,6,10
2022-06-11,31.666666666666668,26.666666666666668,29.166666666666668,1.0,0,20,1.27,0,0.0,2022,6,11
2022-06-12,31.11111111111111,26.11111111111111,28.61111111111111,0.0,0,19,0.254,0,0.0,2022,6,12
2022-06-13,31.11111111111111,26.11111111111111,28.61111111111111,-0.5,0,19,0.0,0,0.0,2022,6,13
2022-06-14,31.666666666666668,25.0,28.333333333333332,-0.5,0,18,7.112,0,0.0,2022,6,14
2022-06-15,31.666666666666668,26.11111111111111,28.88888888888889,0.5,0,19,2.2859999999999996,0,0.0,2022,6,15
2022-06-16,31.666666666666668,25.555555555555557,28.61111111111111,0.0,0,19,3.556,0,0.0,2022,6,16
2022-06-17,31.666666666666668,23.333333333333332,27.5,-2.0,0,17,16.764,0,0.0,2022,6,17
2022-06-18,31.11111111111111,23.88888888888889,27.5,-1.9,0,17,2.032,0,0.0,2022,6,18
2022-06-19,31.666666666666668,25.0,28.333333333333332,-0.4,0,18,1.016,0,0.0,2022,6,19
2022-06-20,30.0,23.88888888888889,26.944444444444443,-2.9,0,16,2.794,0,0.0,2022,6,20
2022-06-21,30.555555555555557,24.444444444444443,27.5,-1.9,0,17,8.382,0,0.0,2022,6,21
2022-06-22,30.555555555555557,23.88888888888889,27.22222222222222,-2.4,0,16,3.302,0,0.0,2022,6,22
2022-06-23,31.11111111111111,23.88888888888889,27.5,-1.8,0,17,12.953999999999999,0,0.0,2022,6,23
2022-06-24,30.0,25.0,27.5,-1.8,0,17,13.462,0,0.0,2022,6,24
2022-06-25,30.555555555555557,26.11111111111111,28.333333333333332,-0.3,0,18,3.8099999999999996,0,0.0,2022,6,25
2022-06-26,31.11111111111111,25.0,28.055555555555557,-0.8,0,18,7.619999999999999,0,0.0,2022,6,26
2022-06-27,28.88888888888889,22.77777777777778,25.833333333333332,-4.7,0,14,23.368,0,0.0,2022,6,27
2022-06-28,30.0,23.333333333333332,26.666666666666668,-3.2,0,15,0.508,0,0.0,2022,6,28
2022-06-29,30.555555555555557,23.333333333333332,26.944444444444443,-2.7,0,16,0.0,0,0.0,2022,6,29
2022-06-30,31.11111111111111,25.0,28.055555555555557,-0.6,0,18,1.27,0,0.0,2022,6,30
2022-07-01,30.555555555555557,25.0,27.77777777777778,-1.1,0,17,3.8099999999999996,0,0.0,2022,7,1
2022-07-02,30.555555555555557,25.0,27.77777777777778,-1.1,0,17,5.08,0,0.0,2022,7,2
2022-07-03,28.88888888888889,23.88888888888889,26.38888888888889,-3.5,0,14,3.556,0,0.0,2022,7,3
2022-07-04,28.333333333333332,23.333333333333332,25.833333333333332,-4.5,0,13,33.019999999999996,0,0.0,2022,7,4
2022-07-05,31.11111111111111,23.88888888888889,27.5,-1.4,0,17,1.016,0,0.0,2022,7,5
2022-07-06,30.555555555555557,25.0,27.77777777777778,-0.9,0,17,8.128,0,0.0,2022,7,6
2022-07-07,30.0,24.444444444444443,27.22222222222222,-1.9,0,16,0.7619999999999999,0,0.0,2022,7,7
2022-07-08,28.333333333333332,23.88888888888889,26.11111111111111,-3.8,0,14,4.3180000000000005,0,0.0,2022,7,8
2022-07-09,28.88888888888889,24.444444444444443,26.666666666666668,-2.8,0,15,4.3180000000000005,0,0.0,2022,7,9
2022-07-10,30.0,24.444444444444443,27.22222222222222,-1.7,0,16,0.7619999999999999,0,0.0,2022,7,10
2022-07-11,30.555555555555557,25.555555555555557,28.055555555555557,-0.2,0,18,3.8099999999999996,0,0.0,2022,7,11
2022-07-12,30.555555555555557,25.0,27.77777777777778,-0.6,0,17,1.778,0,0.0,2022,7,12
2022-07-13,31.11111111111111,25.555555555555557,28.333333333333332,0.4,0,18,2.54,0,0.0,2022,7,13
2022-07-14,28.88888888888889,23.88888888888889,26.38888888888889,-3.1,0,15,17.525999999999996,0,0.0,2022,7,14
2022-07-15,30.0,24.444444444444443,27.22222222222222,-0.5,0,16,0.254,0,0.0,2022,7,15
2022-07-16,30.555555555555557,26.11111111111111,28.333333333333332,0.5,0,18,2.54,0,0.0,2022,7,16
2022-07-17,30.555555555555557,24.444444444444443,27.5,-0.9,0,17,11.43,0,0.0,2022,7,17
2022-07-18,30.555555555555557,25.555555555555557,28.055555555555557,0.1,0,18,0.0,0,0.0,2022,7,18
2022-07-19,31.666666666666668,26.11111111111111,28.88888888888889,1.6,0,19,0.0,0,0.0,2022,7,19
2022-07-20,30.555555555555557,25.0,27.77777777777778,-0.3,0,17,1.27,0,0.0,2022,7,20
2022-07-21,28.88888888888889,23.88888888888889,26.38888888888889,-2.8,0,15,62.992,0,0.0,2022,7,21
2022-07-22,30.0,23.333333333333332,26.666666666666668,-2.2,0,15,16.256,0,0.0,2022,7,22
2022-07-23,30.555555555555557,25.0,27.77777777777778,-0.2,0,17,0.7619999999999999,0,0.0,2022,7,23
2022-07-24,30.555555555555557,23.88888888888889,27.22222222222222,-1.2,0,16,3.302,0,0.0,2022,7,24
2022-07-25,30.0,23.88888888888889,26.944444444444443,-1.7,0,16,16.002,0,0.0,2022,7,25
2022-07-26,28.333333333333332,23.333333333333332,25.833333333333332,-3.6,0,13,41.148,0,0.0,2022,7,26
2022-07-27,27.77777777777778,22.77777777777778,25.27777777777778,-4.6,0,13,49.529999999999994,0,0.0,2022,7,27
2022-07-28,30.555555555555557,25.0,27.77777777777778,-0.1,0,17,4.3180000000000005,0,0.0,2022,7,28
2022-07-29,28.88888888888889,24.444444444444443,26.666666666666668,-2.0,0,15,34.798,0,0.0,2022,7,29
2022-07-30,30.0,24.444444444444443,27.22222222222222,-1.0,0,16,7.619999999999999,0,0.0,2022,7,30
2022-07-31,30.555555555555557,23.88888888888889,27.22222222222222,-1.0,0,16,5.588,0,0.0,2022,7,31
2022-08-01,30.555555555555557,25.0,27.77777777777778,0.0,0,17,0.254,0,0.0,2022,8,1
2022-08-02,30.0,24.444444444444443,27.22222222222222,-1.0,0,16,6.35,0,0.0,2022,8,2
2022-08-03,30.555555555555557,25.555555555555557,28.055555555555557,0.6,0,18,5.08,0,0.0,2022,8,3
2022-08-04,31.11111111111111,25.0,28.055555555555557,0.6,0,18,1.016,0,0.0,2022,8,4
2022-08-05,30.555555555555557,25.555555555555557,28.055555555555557,0.6,0,18,0.0,0,0.0,2022,8,5
2022-08-06,30.555555555555557,25.0,27.77777777777778,0.1,0,17,0.254,0,0.0,2022,8,6
2022-08-07,31.11111111111111,24.444444444444443,28.055555555555557,0.6,0,18,0.0,0,0.0,2022,8,7
2022-08-08,30.555555555555557,24.444444444444443,27.77777777777778,0.1,0,17,0.254,0,0.0,2022,8,8
2022-08-09,31.11111111111111,25.0,28.055555555555557,0.6,0,18,0.0,0,0.0,2022,8,9
2022-08-10,30.0,23.333333333333332,26.666666666666668,-1.9,0,15,9.143999999999998,0,0.0,2022,8,10
2022-08-11,31.11111111111111,25.0,28.055555555555557,0.6,0,18,1.016,0,0.0,2022,8,11
2022-08-12,29.444444444444443,25.0,27.22222222222222,-0.9,0,16,5.334,0,0.0,2022,8,12
2022-08-13,30.0,23.88888888888889,26.944444444444443,-1.3,0,16,0.508,0,0.0,2022,8,13
2022-08-14,30.555555555555557,23.88888888888889,27.22222222222222,-0.8,0,16,0.7619999999999999,0,0.0,2022,8,14
2022-08-15,30.555555555555557,26.11111111111111,28.333333333333332,1.2,0,18,0.508,0,0.0,2022,8,15
2022-08-16,31.11111111111111,22.77777777777778,26.944444444444443,-1.3,0,16,30.225999999999996,0,0.0,2022,8,16
2022-08-17,27.77777777777778,23.333333333333332,25.555555555555557,-3.8,0,13,20.066,0,0.0,2022,8,17
2022-08-18,31.11111111111111,24.444444444444443,27.77777777777778,0.2,0,17,0.254,0,0.0,2022,8,18
2022-08-19,30.0,25.0,27.5,-0.3,0,17,1.016,0,0.0,2022,8,19
2022-08-20,29.444444444444443,23.333333333333332,26.38888888888889,-2.3,0,15,3.0479999999999996,0,0.0,2022,8,20
2022-08-21,28.88888888888889,23.88888888888889,26.38888888888889,-2.3,0,15,0.0,0,0.0,2022,8,21
2022-08-22,28.88888888888889,22.77777777777778,25.833333333333332,-3.3,0,14,58.674,0,0.0,2022,8,22
2022-08-23,30.0,22.77777777777778,26.38888888888889,-2.3,0,15,28.701999999999995,0,0.0,2022,8,23
2022-08-24,30.555555555555557,22.77777777777778,26.666666666666668,-1.8,0,15,2.54,0,0.0,2022,8,24
2022-08-25,31.11111111111111,22.77777777777778,26.944444444444443,-1.3,0,16,0.0,0,0.0,2022,8,25
2022-08-26,27.77777777777778,22.77777777777778,25.27777777777778,-4.3,0,13,8.382,0,0.0,2022,8,26
2022-08-27,30.0,23.88888888888889,26.944444444444443,-1.3,0,16,1.5239999999999998,0,0.0,2022,8,27
2022-08-28,30.555555555555557,24.444444444444443,27.5,-0.3,0,17,3.8099999999999996,0,0.0,2022,8,28
2022-08-29,30.555555555555557,24.444444444444443,27.5,-0.3,0,17,0.0,0,0.0,2022,8,29
2022-08-30,30.555555555555557,25.0,27.77777777777778,0.2,0,17,31.75,0,0.0,2022,8,30
2022-08-31,26.666666666666668,22.77777777777778,24.72222222222222,-5.3,0,12,11.937999999999999,0,0.0,2022,8,31
2022-09-01,30.555555555555557,23.333333333333332,26.944444444444443,-1.3,0,16,0.254,0,0.0,2022,9,1
2022-09-02,31.11111111111111,23.88888888888889,27.5,-0.3,0,17,0.254,0,0.0,2022,9,2
2022-09-03,31.11111111111111,23.88888888888889,27.5,-0.3,0,17,34.29,0,0.0,2022,9,3
2022-09-04,31.11111111111111,23.88888888888889,27.5,-0.3,0,17,0.0,0,0.0,2022,9,4
2022-09-05,31.666666666666668,25.0,28.333333333333332,1.2,0,18,0.7619999999999999,0,0.0,2022,9,5
2022-09-06,31.11111111111111,24.444444444444443,27.77777777777778,0.2,0,17,0.0,0,0.0,2022,9,6
2022-09-07,31.11111111111111,25.555555555555557,28.333333333333332,1.2,0,18,0.0,0,0.0,2022,9,7
2022-09-08,31.11111111111111,25.0,28.055555555555557,0.8,0,18,6.35,0,0.0,2022,9,8
2022-09-09,30.555555555555557,25.0,27.77777777777778,0.3,0,17,0.508,0,0.0,2022,9,9
2022-09-10,30.555555555555557,25.0,27.77777777777778,0.3,0,17,0.0,0,0.0,2022,9,10
2022-09-11,30.555555555555557,23.88888888888889,27.22222222222222,-0.7,0,16,42.163999999999994,0,0.0,2022,9,11
2022-09-12,31.666666666666668,24.444444444444443,28.055555555555557,0.8,0,18,0.7619999999999999,0,0.0,2022,9,12
2022-09-13,30.0,23.333333333333332,26.666666666666668,-1.7,0,15,28.955999999999996,0,0.0,2022,9,13
2022-09-14,27.77777777777778,23.333333333333332,25.555555555555557,-3.7,0,13,85.09,0,0.0,2022,9,14
2022-09-15,28.88888888888889,23.88888888888889,26.38888888888889,-2.2,0,15,25.4,0,0.0,2022,9,15
2022-09-16,31.11111111111111,22.77777777777778,26.944444444444443,-1.2,0,16,3.8099999999999996,0,0.0,2022,9,16
2022-09-17,30.0,23.88888888888889,26.944444444444443,-1.2,0,16,28.701999999999995,0,0.0,2022,9,17
2022-09-18,30.555555555555557,23.88888888888889,27.22222222222222,-0.7,0,16,0.508,0,0.0,2022,9,18
2022-09-19,28.333333333333332,23.333333333333332,25.833333333333332,-3.2,0,14,3.0479999999999996,0,0.0,2022,9,19
2022-09-20,31.11111111111111,23.333333333333332,27.22222222222222,-0.7,0,16,5.842,0,0.0,2022,9,20
2022-09-21,31.666666666666668,25.0,28.333333333333332,1.3,0,18,0.7619999999999999,0,0.0,2022,9,21
2022-09-22,30.0,24.444444444444443,27.22222222222222,-0.7,0,16,12.953999999999999,0,0.0,2022,9,22
2022-09-23,30.0,23.88888888888889,26.944444444444443,-1.2,0,16,0.508,0,0.0,2022,9,23
2022-09-24,31.11111111111111,23.88888888888889,27.5,-0.2,0,17,19.304,0,0.0,2022,9,24
2022-09-25,26.666666666666668,23.88888888888889,25.27777777777778,-4.3,0,13,16.256,0,0.0,2022,9,25
